name,highway,length_m,importance
,residential,168.23902477425324,6
,residential,228.36405070150437,6
,residential,430.56618602862216,6
,residential,80.96553437617622,6
,residential,57.03482991964832,6
,residential,258.01135760485556,6
,residential,171.93787015664236,6
,residential,162.21751980930867,6
,residential,134.41867815467774,6
,residential,289.30519175603314,6
,residential,34.24465640511004,6
,residential,26.60437894021109,6
,residential,142.83380636309064,6
,residential,86.73830291528812,6
,tertiary,2311.951568505348,5
,tertiary,2047.9018537631603,5
,secondary,6804.035340988033,4
,tertiary,4475.474075014425,5
Hüseyin Tuncer Cd.,residential,240.4257157857574,6
,residential,267.56613651497975,6
Güney Omar Caddesi,residential,375.45961201844233,6
Mağdenci Sokak,residential,603.8836092811976,6
,residential,205.25280681962755,6
,secondary,1834.0791854253023,4
,residential,209.22641129496287,6
,tertiary,1623.8230464534333,5
,tertiary,3147.8649858412327,5
,tertiary,3637.0768708834034,5
,tertiary,6670.497695341679,5
,tertiary,6670.497695341679,5
,tertiary,11702.489360748526,5
,tertiary,6877.460035705465,5
,tertiary,6877.460035705465,5
Gazi Caddesi,primary,750.5080843036816,3
Gazi Caddesi,primary,576.9975451615143,3
Gazi Caddesi,primary,492.0239556632206,3
,residential,530.5794112196971,6
,residential,50.975771492102204,6
efeoğlu sokak,residential,178.67302765926917,6
Kemal Şedele Caddesi,tertiary,431.8625757809658,5
,residential,6.312435760564154,6
Düzgün Sokak,residential,149.36072905123976,6
Bölge Sokak,residential,202.69523794649797,6
Gazi Caddesi,secondary,149.5968524887007,4
Gazi Caddesi,secondary,280.3942950231667,4
,residential,548.9118101699285,6
,tertiary,855.3937868532184,5
,tertiary,1429.3702869613528,5
,tertiary,2306.084291276623,5
Çalışır Sokak,residential,350.6209472342546,6
,residential,675.0241155634969,6
Süleymanpaşa Sokak,residential,2272.1869358530926,6
,residential,525.7421951113233,6
,tertiary,126.80248892517656,5
İmam Efendi Bulvarı,secondary,342.64710087175104,4
Mazı Sokak,residential,379.4833345397623,6
,secondary,1966.148733887918,4
Saraybosna Caddesi,secondary,509.9825526079091,4
Kütüphane Sokak,residential,422.3898309432922,6
,secondary,227.6074959984653,4
Beyzade Efendi Bulvarı,secondary,522.6893401796716,4
Arif Nihat Asya Sokak,residential,371.80533049016395,6
,residential,564.3865979067264,6
,residential,122.29505500643221,6
Zarif Sokak,residential,390.3147588302511,6
Avarlar Sokak,residential,31.97588948175442,6
Beyzade Efendi Bulvarı,secondary,361.26835219503766,4
Malatya Caddesi,trunk,10287.081348920488,2
Malatya Caddesi,trunk,10287.081348920488,2
,primary,685.4649590418891,3
Namık Çitci Caddesi,tertiary,262.2396258063673,5
Şair Rahmi Sokak,residential,238.62511859015174,6
,residential,84.85400039130441,6
Elazığ Caddesi,primary,372.24935389913514,3
Malatya Caddesi,trunk,1050.564547612265,2
Vedat Dalokay Caddesi,secondary,603.406697148835,4
,residential,370.16748064670617,6
,residential,888.5837738958015,6
,residential,102.35671556820844,6
,trunk,409.4007602413852,2
,trunk,417.7839601619349,2
,primary,48.510005463746396,3
,trunk,529.8323731034354,2
,trunk,533.6162405487406,2
,trunk,147.94123284649805,2
,trunk,150.0896699055611,2
,tertiary,555.3536560184982,5
Eğitim Sokak,residential,426.5013360228281,6
Vedat Dalokay Caddesi,secondary,617.7850782314638,4
,secondary,84.13103855836488,4
,trunk,727.8900315907179,2
,residential,294.43816353520793,6
,residential,166.36929280046718,6
,residential,249.4710349591342,6
Bahçe Sokak,residential,303.8032217196986,6
,residential,290.9107378087209,6
,residential,381.3964684440093,6
,residential,131.10935122555335,6
,tertiary,2348.9963265227125,5
,tertiary,814.6724306893605,5
,residential,430.7085756177656,6
,residential,420.943816733364,6
,residential,392.2024125017361,6
,residential,453.24958491711095,6
,tertiary,1057.4283081842239,5
,tertiary,1421.4491389489826,5
,tertiary,2054.6722503701603,5
,tertiary,3467.1496725054712,5
,residential,156.70638033296652,6
,residential,254.23407298039032,6
,residential,224.75062849569903,6
,residential,197.79803927868002,6
,tertiary,3341.912939404096,5
,tertiary,3088.5058286750177,5
,tertiary,3446.214406188024,5
,tertiary,4050.1471139700125,5
,residential,164.2822391410831,6
,residential,465.17731123246773,6
,residential,348.1212244498374,6
,residential,470.13441972905775,6
,tertiary,29.349274285675932,5
,residential,642.3088795434694,6
,residential,951.8427631262015,6
,tertiary,2545.262522192767,5
,tertiary,2545.262522192767,5
,tertiary,1466.7184917728557,5
,residential,134.75668994016138,6
,tertiary,1385.916188114292,5
,residential,975.3076791313075,6
,residential,1981.9822135826985,6
,residential,1981.9822135826985,6
,tertiary,2151.9534603377865,5
,residential,120.68736699336588,6
,residential,76.93475932622908,6
,tertiary,1672.0280924483777,5
,tertiary,1672.0280924483777,5
,tertiary,2565.1680469840603,5
,tertiary,2565.1680469840603,5
,tertiary,1936.0522440503314,5
,residential,249.469596281286,6
,residential,985.4135662086544,6
,residential,147.771502118633,6
,residential,152.8745119454287,6
,residential,163.0507983168928,6
,tertiary,2664.693499955524,5
,tertiary,2459.3928611446854,5
,tertiary,2777.26647968474,5
,tertiary,2777.26647968474,5
,residential,250.0235578683898,6
,tertiary,2533.6328972495235,5
,residential,489.45654255225924,6
,tertiary,7404.02025313787,5
,tertiary,7404.02025313787,5
,tertiary,7328.699420973671,5
,tertiary,7328.699420973671,5
,residential,1132.677332689258,6
,residential,258.2580968589686,6
,residential,465.68081621290463,6
,residential,617.1428080157111,6
,residential,693.9471660684329,6
,residential,1590.5178258914077,6
,residential,573.4058945664193,6
,residential,1226.7980275750344,6
,residential,126.82502428995474,6
,tertiary,54.39802531275009,5
,tertiary,1600.4446198552964,5
,residential,606.8658808626764,6
,tertiary,1227.1729230601552,5
,residential,1143.90656499652,6
,tertiary,1006.5641002387986,5
,tertiary,2119.8035832758496,5
,tertiary,3230.8089978956855,5
,tertiary,177.73570918215916,5
,residential,106.42314536496664,6
,tertiary,59.0354203649255,5
,residential,1466.454661165711,6
,residential,1673.5542648246617,6
,tertiary,5914.073122106978,5
,residential,47.47233787143093,6
,residential,189.6269489788271,6
,residential,74.98404250409014,6
,residential,340.688865346212,6
,residential,267.99968735061566,6
,residential,96.00864083312257,6
,residential,337.51178579275756,6
,residential,2930.9131524796503,6
,residential,165.13283255527415,6
,residential,358.0569658989946,6
,residential,67.94549210022593,6
,residential,188.8916466690322,6
,residential,252.71653643081783,6
,residential,112.62548003099623,6
,residential,205.18079525121112,6
,tertiary,3697.154413246006,5
,tertiary,3679.499744178469,5
,tertiary,1771.4424800577144,5
,tertiary,3459.922407541313,5
,tertiary,3525.383059114236,5
,tertiary,5128.502857119874,5
,tertiary,3500.814625653299,5
,tertiary,3500.814625653299,5
,tertiary,279.68744453777464,5
,residential,235.5832529772461,6
,residential,663.5152760450727,6
,residential,414.22268416166884,6
,residential,510.9726521813642,6
,tertiary,241.47074701877668,5
,tertiary,5737.100274452325,5
,residential,404.1142615694844,6
,residential,284.96604659706435,6
,residential,882.1055942108329,6
,residential,585.3934231457367,6
,residential,471.07331809281106,6
,tertiary,3089.1147083526566,5
Elazığ-Diyarbakır yolu,trunk,10880.28702702047,2
Elazığ-Diyarbakır yolu,trunk,10880.28702702047,2
Sarılı yolu,tertiary,3381.991004547359,5
,residential,243.74316495267152,6
,residential,214.09672778172123,6
,residential,476.2514107526145,6
,residential,2114.711080133835,6
,tertiary,7548.839390470599,5
,tertiary,7548.839390470599,5
,residential,604.7529513256972,6
,residential,1081.22326634372,6
,residential,566.2159912798583,6
,residential,248.4879994588216,6
,residential,578.7801704587124,6
,residential,1250.9066634566989,6
,residential,1250.9066634566989,6
,residential,768.77793581565,6
,tertiary,214.04410916661874,5
,residential,369.6763874934573,6
,residential,463.46949313576124,6
,residential,719.029955095676,6
,residential,402.29798355662984,6
,residential,1756.682783380355,6
,residential,372.6178212458299,6
,residential,399.53941923978493,6
,residential,567.0468640341339,6
,residential,496.40306812818596,6
,residential,608.9736085073039,6
,tertiary,1866.1641100986726,5
,tertiary,814.0251785083043,5
,residential,495.1255680949649,6
,residential,856.7227976266493,6
,residential,694.1816444386229,6
,residential,53.3034146747224,6
,residential,115.74682204301882,6
,tertiary,24.05434636492282,5
,residential,38.56366905604775,6
,residential,65.89612103422226,6
,tertiary,33.74292688044742,5
,residential,1492.5959868458467,6
,residential,1063.570658578448,6
,residential,1038.5832223645857,6
,residential,1004.805167797757,6
,tertiary,654.255795895419,5
,residential,789.3753395266438,6
,tertiary,1514.7128628799962,5
,tertiary,2515.827391086303,5
,tertiary,215.21610658736242,5
,residential,1792.3927238321378,6
,residential,1792.3927238321378,6
,residential,907.9875755572681,6
,residential,1897.8729557254567,6
,residential,196.64227525757065,6
,residential,152.48293179942644,6
,residential,74.6995531067187,6
,residential,100.56959148596061,6
,tertiary,60.24648502704093,5
,residential,158.88865502445424,6
,residential,1007.4140303899434,6
,residential,1459.5447903877794,6
,residential,1820.3528697074341,6
,tertiary,1555.2474070704664,5
,residential,571.3003484651932,6
,residential,85.13936151823977,6
,residential,256.85374685273644,6
,residential,209.66623847296074,6
,tertiary,552.2359813852896,5
,tertiary,2277.8327561969945,5
,residential,190.9748333467525,6
,residential,125.25843995311698,6
,residential,767.7224329803201,6
,residential,294.93607554489125,6
,residential,63.05000623012772,6
,residential,257.53424283848034,6
,tertiary,4410.361567925824,5
,tertiary,2802.280884369842,5
,tertiary,5784.830284095076,5
,tertiary,3798.1433473990064,5
,residential,265.6107630676713,6
,residential,306.32912591633954,6
,residential,306.32912591633954,6
,residential,113.08842975201193,6
,residential,178.50611123420595,6
,residential,263.4832878213273,6
,tertiary,2552.000120183048,5
,tertiary,2916.9686919328938,5
,tertiary,636.3058247899976,5
,residential,169.98272318139468,6
,residential,269.82489364935856,6
,residential,545.3123044116386,6
,residential,219.26338988960052,6
,residential,626.1976602976354,6
,residential,239.04912614213404,6
,residential,481.98158923006474,6
,residential,124.85335016254847,6
,tertiary,3984.8494474343233,5
,tertiary,5073.219636257209,5
,residential,620.5119214706048,6
,residential,264.3286234444639,6
,residential,403.53753676013923,6
,residential,53.404178433498465,6
,residential,567.3944510873305,6
,residential,415.2987361249757,6
,residential,249.89552056126053,6
,residential,248.44871644660046,6
Elazığ-Bingöl yolu,trunk,5704.5128582942825,2
Elazığ-Bingöl yolu,trunk,28335.666027318286,2
Elazığ-Diyarbakır yolu,trunk,12092.211428006165,2
Elazığ-Diyarbakır yolu,trunk,12092.211428006165,2
Elazığ-Diyarbakır yolu,trunk,12106.536206820516,2
Elazığ-Diyarbakır yolu,trunk,12106.536206820516,2
Elazığ-Diyarbakır yolu,trunk,5089.862278486122,2
Elazığ-Diyarbakır yolu,trunk,5791.880991622883,2
,residential,322.3228403395786,6
,residential,928.7453974340924,6
,tertiary,932.0925565775589,5
,residential,403.45717255689965,6
,residential,594.4331164021514,6
,residential,551.3751495898174,6
,residential,32.39253598658143,6
,residential,226.41187538897054,6
,residential,60.45423376083488,6
,residential,263.8945089706657,6
,tertiary,1416.2724428032109,5
,residential,167.1565264194693,6
,residential,158.13386331602769,6
,tertiary,659.623774940171,5
,residential,301.64239609401085,6
,residential,179.6700567800769,6
,residential,150.56508541318397,6
,residential,305.8233442508008,6
,residential,165.5254485601284,6
,residential,150.0909295836208,6
,residential,152.13767297042776,6
,residential,229.46631963739222,6
,residential,293.13557206676296,6
,residential,495.2724280618431,6
,residential,275.19209336380584,6
,residential,332.3287296829866,6
,tertiary,2506.207514145429,5
,residential,166.75882158065556,6
,residential,196.9030177790234,6
,residential,219.8014645923491,6
,tertiary,342.0948702045275,5
,residential,228.17723471619183,6
,residential,227.20736910094394,6
,residential,194.37813210647863,6
,tertiary,3423.673641398193,5
,residential,203.78070071918162,6
,residential,167.14200498217275,6
,residential,626.5866244246096,6
,residential,431.58895192386706,6
,residential,352.4952108601071,6
,residential,326.89291444996394,6
,tertiary,342.5888739500781,5
,tertiary,28.32912467764894,5
,residential,58.043674542214475,6
,residential,59.98436634310323,6
,tertiary,3499.379727830058,5
,tertiary,67.67212895449522,5
,residential,112.70218595718798,6
,tertiary,2485.5447176035304,5
,residential,190.73923366752535,6
,residential,169.17524118913812,6
,residential,187.87111292590623,6
,residential,140.84030585277648,6
,residential,353.99411674588987,6
,tertiary,1873.5449028350079,5
,residential,225.63297865812217,6
,residential,198.88999889471515,6
,tertiary,687.3902984144623,5
,residential,388.766303715382,6
,tertiary,700.148109944674,5
,residential,274.5168157231583,6
,residential,536.1472738913693,6
,residential,310.8530051070274,6
,residential,442.09247574378435,6
,tertiary,576.591772867647,5
,tertiary,4199.5703704627485,5
,residential,463.637398394843,6
,tertiary,1234.10791461366,5
,tertiary,28.98134102651874,5
,tertiary,39.16779762842541,5
,tertiary,23.23168316305519,5
,tertiary,19.486288415785047,5
,tertiary,26.20662598376368,5
,residential,678.7009193352274,6
,tertiary,649.2056504485562,5
,tertiary,2341.9055051944088,5
,residential,905.6406623700939,6
,tertiary,988.1385377651542,5
,residential,1032.7348693762303,6
,residential,1336.1289473800016,6
,tertiary,3715.346991986325,5
,residential,2029.8072386823633,6
,tertiary,65.02149734726048,5
,tertiary,2238.6551474292987,5
,tertiary,2934.742870812367,5
,tertiary,1615.688153649432,5
,residential,147.03327873441106,6
,tertiary,1693.5061603940608,5
,residential,1492.8291455941194,6
,tertiary,6388.441775203447,5
,tertiary,4218.220088680033,5
,tertiary,1720.9832442144173,5
,tertiary,5710.262547653724,5
,tertiary,6163.43716367551,5
,tertiary,6163.43716367551,5
,tertiary,12742.695768390115,5
,residential,160.32734106816662,6
,residential,162.48859763321929,6
,tertiary,2674.2423531874897,5
,tertiary,2036.031076901741,5
,residential,218.66265036637142,6
,residential,199.19546477963996,6
,tertiary,4882.719129609129,5
,residential,323.57871389236595,6
,tertiary,335.30388732031605,5
,tertiary,5328.921978104084,5
,tertiary,3511.1386820045536,5
,tertiary,2916.508778166801,5
,tertiary,2772.2578955714434,5
,tertiary,4234.3364152311015,5
,tertiary,3590.0774088345643,5
,tertiary,3436.8745823650934,5
,tertiary,18.07712736597077,5
,residential,562.2330263865688,6
,residential,133.7710490365611,6
,tertiary,1415.6831127207756,5
,tertiary,1902.3850579209059,5
,tertiary,1599.1628083896678,5
,tertiary,2229.289910016345,5
,tertiary,2890.514814438427,5
,tertiary,2434.815638809817,5
,tertiary,3069.521928810773,5
,tertiary,2285.5178392764747,5
,tertiary,91.344364714281,5
,residential,238.98273811467607,6
,residential,810.4839391297263,6
,residential,116.88223471900662,6
,residential,65.21648523940434,6
,residential,218.26201619196922,6
,residential,703.7998513509477,6
,residential,54.81580497652,6
,residential,437.25304836885624,6
,tertiary,311.13413126661123,5
,residential,253.3243786852774,6
,residential,95.68845207670759,6
,residential,371.8689952720221,6
,residential,74.65417023117917,6
,residential,543.7384523961643,6
,secondary,129.87162422334308,4
,trunk,54.15476291641224,2
,secondary,1704.9693335012664,4
Karakoçan Yolu,secondary,1704.5192330029631,4
,secondary,3243.752566599197,4
Tarım Sokak,residential,4162.305210910745,6
Gölpınar Caddesi,residential,785.5266490879507,6
